描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
S-45783C杭州宝伟,SRTC-2C11257L,中小型,140.0,握杆（SBA）,4500.0,,DB6-100R1,108.0,水平,125,右,,FANUC,,低压,铝,210,,255.0,,432.0,1进1出,,,,,,,,,,,,,,
南京凯微_上汽南京-RAP4E,SRTC-S2C11250L,中小型,125.5,握杆（铝）,3900.0,,RT552,124.0,水平,125-160,右,30.0,FANUC,1.0,低压,铝,210,有,350.0,无,396.5,1进1出,124.0,,,,,,,,,,,,,
东风设备-东风商用车,SRTC-5C11246L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精工自动化_光束,SRTC-2C8090A,中小型,145.0,握杆（铝）,5000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,无,460.0,无,450.0,1进1出,124.0,,,,,,,,,,,,,
天津福臻_安徽江淮,SRTC-2C11024L,中小型,119.5,握杆（SBA）,4200.0,,DB6-100R1,,水平,160,右,20.0,KUKA,,中空,铝,210,STAUBLI,140.0,无,432.5,1进1出,140.0,,,,,,,,,,,,,
重庆众思创_上汽南京-RAP4E,SRTC-S2C11192L,中小型,86.5,TIP BASE（G 型）,4500.0,,RT552,116.0,水平,125,上,,FANUC,1.0,低压,铝,210,无,78.0,无,346.0,1进1出,,,,,,,,,,,,,,
重庆众思创_上汽南京-RAP4E,SRTC-S2C11193L,中小型,155.0,握杆（SBA）,3500.0,,RT552,122.0,水平,125-160,上,15.0,FANUC,1.0,低压,铝,210,无,325.0,无,422.5,1进1出,199.0,,,,,,,,,,,,,
安川首钢_华滋东江-S73产能提升,SRTC-2C11277L,大型,210.0,GUN HEAD（?45）,5000.0,焊接,DB6-100R1,,水平,125,右,0.0,YASKAWA,,联轴器型,铝,310,ATI-QC210,790.0,无,,2进2出,80.0,,,,,,,,,,,,,
重庆众思创_上汽南京-RAP4E,SRTC-2C11190L,大型,200.5,握杆（铝）,4000.0,,ITS85,154.0,水平,160,上,,FANUC,1.0,低压,SS400,310,有,710.0,无,550.5,1进1出,124.0,,,,,,,,,,,,,
浙江瑞弗-莫斯科人M3,SRTC-2C11207L,中小型,135.0,握杆（铝）,4500.0,,DB6-100R1,87.0,水平,125,上,30.0,FANUC,1.0,联轴器型,铝,210,无,252.0,无,349.5,2进2出,124.0,,,,,,,,,,,,,
昆山永世达-福州盛昌,SRTC-2C11205L,中小型,179.5,握杆（铝）,4000.0,,ITS85,125.0,水平,125-160,右,,PANASONIC,1.0,偏心,铝,210,无,535.0,无,487.5,2进2出,174.0,35.0,下,否,,,,,,,,,,
昆山永世达-福州盛昌,SRTC-2C11204L,中小型,179.5,握杆（铝）,4900.0,,ITS85,124.0,水平,125-160,,,PANASONIC,2.0,高压,铝,210,无,500.0,无,473.5,2进2出,120.0,,,,,,,,,,,,,
湖南同冈-山东潍柴 P2402项目,SRTC-2C11221L,中小型,,握杆（SBA）,,,DB6-100R1,,水平,125,后,,KUKA,,联轴器型,铝,,,232.0,,386.0,1进1出,100.0,,,,,,,,,,,,,
湖南同冈-山东潍柴 P2402项目,SRTC-2C11222,中小型,,握杆（铝）,,,DB6-100R1,,水平,92,上,,KUKA,,联轴器型,铝,,,360.0,,593.0,1进1出,84.0,,,,,,,,,,,,,
重庆衍数_杭州至信-A12,SRTC-2C11272L,大型,220.0,握杆（铝）,6000.0,,ITS85,140.0,水平,125,上,,KUKA,1.0,联轴器型,铝,310,无,740.0,无,550.5,1进1出,124.0,,,,,,,,,,,,,
重庆衍数_杭州至信-A12,SRTC-S2C11232L,大型,220.0,握杆（铝）,6000.0,,RT906,187.0,水平,125,上,,KUKA,1.0,联轴器型,铝,310,无,740.0,无,550.5,1进1出,124.0,,,,,,,,,,,,,
东风设备-东风商用车,SRTC-5C10968L,中小型,132.5,握杆（SBA）,4000.0,,ITS85,92.0,水平,125,下,0.0,FANUC,1.0,联轴器型,SS400,210,无,210.0,无,470.0,1进1出,210.0,,,,,,,,,,,,,
昆山永世达-福州盛昌,SRTC-2C11206L,中小型,179.5,握杆（铝）,4900.0,,ITS85,124.0,,125-160,,,PANASONIC,2.0,高压,铝,210,无,500.0,无,473.5,2进2出,120.0,,,,,,,,,,,,,
东风设备-东风商用车,SRTC-5C10970AL,中小型,102.0,握杆（铝）,4500.0,,ITS85,81.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,210,无,190.0,无,313.0,1进1出,104.0,,,,,,,,,,,,,
东风设备-东风商用车,SRTC-5C10969L,中小型,184.0,握杆（铝）,4000.0,,ITS85,92.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,210,无,500.0,无,452.0,1进1出,104.0,,,,,,,,,,,,,
湖南同冈_山东潍柴,SRTC-2C11208AL,中小型,,握杆（SBA）,4500.0,,,,水平,125,下,45.0,KUKA,1.0,联轴器型,铝,,有,,无,,1进1出,100.0,,,,,,,,,,,,,
重庆衍数_杭州至信-A12,SRTC-S2C11163L,中小型,163.0,握杆（SBA）,6000.0,,RT752,125.0,水平,125,下,,KUKA,1.0,联轴器型,铝,210,无,220.0,无,340.0,1进1出,100.0,,,,,,,,,,,,,
重庆衍数_杭州至信-A12,SRTC-S2C11164L,中小型,165.0,握杆（铝）,6000.0,,RT752,123.0,水平,125,下,,KUKA,1.0,联轴器型,铝,210,无,350.0,无,426.5,1进1出,124.0,,,,,,,,,,,,,
S-45016天津福臻_安徽江淮,SRTC-2C11014L,中小型,75.0,TIP BASE（G 型）,5000.0,,DB6-100R1,100.0,水平,160,下,30.0,KUKA,,中空,铝,210,有,85.0,,207.0,1进1出,,,,,,,,,,,,,,
O/IND,SRTC-2C11143L,中小型,,握杆（铝）,5000.0,,DB6-100R1,109.0,水平,125,右,0.0,FANUC,2.0,联轴器型,铝,210,无,350.0,无,411.0,1进1出,154.0,,,,,,,,,,,,,
O/IND,SRTC-2C11142L,中小型,155.0,握杆（铝）,5000.0,型材,DB6-100R1,99.0,水平,125,上,35.0,FANUC,1.0,联轴器型,铝,210,无,350.0,无,411.0,2进2出,154.0,,,,,,,,,,,,,
湖南同冈_山东潍柴,SRTC-2C11208L,中小型,175.0,握杆（SBA）,4500.0,,DB6-100R1,108.0,水平,125,下,45.0,KUKA,1.0,联轴器型,铝,210,无,200.0,无,443.0,1进1出,100.0,,,,,,,,,,,,,
厦门金龙车身设计,SRTC-C11237,特殊,285.0,握杆（铝）,3000.0,焊接,DB6-100R1,295.0,水平,200,右,0.0,KUKA,1.0,联轴器型,铝,310,无,1800.0,无,955.0,1进1出,75.0,,,,,,,,,,,,,
沈阳新松_沈阳江森,SRTC-2C10838L,中小型,110.0,握杆（铝）,4500.0,,ITS85,,水平,125,右,,FANUC,,中空,铝,210,无,350.0,无,416.0,1进1出,100.0,,,,,,,,,,,,,
长春一诺_一汽红旗,SRTC-2C2911DL,中小型,190.0,握杆（SBA）,4000.0,,ITS85,,水平,125,上,,YASKAWA,,低压,铝,210,无,275.0,无,400.0,2进2出,100.0,,,,,,,,,,,,,
东卓科技_重庆联伟,SRTC-2C11140L,大型,,握杆（铝）,,,ITS85,,水平,125,右,,FANUC,,联轴器型,铝,310,,450.0,,570.0,,124.0,,,,,,,,,,,,,
重庆研硕_重庆大江,SRTC-2C11099L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,FANUC,,低压,铝,210,,500.0,,460.0,,124.0,,,,,,,,,,,,,
武汉兴亿盛_台州地通,SRTC-2C11245L,中小型,189.0,握杆（SBA）,4500.0,,ITS85,88.0,水平,125,下,0.0,FANUC,,中空,铝,210,无,200.0,无,362.5,2进2出,100.0,,,,,,,,,,,,,
OIND_VICTORA-MSIL-YHB-ECN,SRTC-2C11249,中小型,147.0,握杆（铝）,5000.0,,,94.0,水平,125,右,,KUKA,1.0,联轴器型,铝,210,无,250.0,无,311.5,1进1出,134.0,,,,,,,,,,,,,
重庆元谱_重庆数码模C857,SRTC-2C11229L,中小型,156.5,握杆（SBA）,5000.0,,ITS85,88.0,水平,125,右,0.0,FANUC,,联轴器型,铝,210,无,197.5,无,465.0,2进2出,40.0,,,,,,,,,,,,,
东卓科技-重庆联伟,SRTC-2C11167L,中小型,155.0,握杆（SBA）,3000.0,,ITS85,100.0,水平,125,右,,FANUC,1.0,联轴器型,铝,210,无,270.0,无,428.0,1进1出,145.0,,,,,,,,,,,,,
江西康杰_江铃股份-JP560项目-瑞祥,SRTC-2C11102L,大型,380.0,,4500.0,焊接,DB6-100R1,,水平,160,右,0.0,ABB,,联轴器型,铝,410,STAUBLI,,无,,1进1出,,,,,导杆,,,,,,,,,
46139江西康杰_江铃股份-JP560项目-瑞祥,SRTC-2C11103L,大型,380.0,GUN HEAD（?36）,4500.0,焊接,DB6-100R1,151.0,水平,160,上,30.0,KUKA,,联轴器型,铝,410,STAUBLI,620.0,无,860.0,1进1出,150.0,,,,导杆,,,,,,,,,
厦门金龙车身,SRTC-2C11214L,中小型,150.0,握杆（铝）,4500.0,,DB6-100R1,110.0,水平,160,右,0.0,KUKA,1.0,联轴器型,铝,,有,400.0,无,646.5,1进1出,64.0,,,,,,,,,,,,,
常州博俊,SRTC-2C11215L,大型,,握杆（铝）,,,ITS85,,水平,125,下,,FANUC,,联轴器型,铝,310,有,360.0,无,593.0,,154.0,,,,,,,,,,,,,
柯马-Ford 泰国AAT工厂,SRTC-2C11082L,中小型,130.0,握杆（SBA）,4000.0,,DB6-100R1,100.0,水平,160,右,,,1.0,中空,铝,210,无,220.0,无,413.0,2进2出,100.0,,,,,,,,,,,,,
长春一诺_一汽红旗-E007项目焊钳-精工,SRTC-2C10908L,中小型,170.5,握杆（SBA）,4500.0,,ITS85,102.0,水平,125,上,0.0,YASKAWA,,低压,铝,210,无,345.0,无,609.5,2进2出,120.0,,,,,,,,,,,,,
沈阳新松_合肥思也其,SRTC-2C11145L,中小型,79.5,握杆（SBA）,5880.0,,,101.0,水平,其他,右,0.0,YASKAWA,1.0,联轴器型,铝,160,无,270.0,无,237.5,1进1出,124.0,,,,,,,,,,,,,
靖江新程_广州新程,SRTC-2C11178L,中小型,,握杆（SBA）,,,ITS85,,水平,125,右,,YASKAWA,,中空,铝,210,,270.0,,600.0,,100.0,,,,,,,,,,,,,
靖江新程_广州新程,SRTC-2C11175L,大型,192.5,GUN HEAD（?40）,4500.0,,ITS85,100.0,水平,125,前,0.0,FANUC,1.0,中空,铝,310,无,380.0,无,982.0,2进2出,120.0,,,,,,,,,,,,,
重庆忆吉嘉_重庆普尼朗顿,SRTC-2C11146L,中小型,,握杆（铝）,,,ITS85,,水平,125,下,,KUKA,,低压,铝,210,,210.0,,450.0,,124.0,,,,,,,,,,,,,
45544-ABB_济南商用车,SRTC-C11111L,中小型,,TIP BASE（G 型）,,,BOSCH,,水平,160,下,30.0,ABB,1.0,联轴器型,SS400,,有,130.0,,,,,,,,,,,,,,,,,
广州东焊-长沙荻原AY3,SRTC-2C11148L,中小型,120.0,TIP BASE（F 型）,5000.0,,ITS85,,水平,125,上,0.0,YASKAWA,,中空,铝,160,无,,无,,2进2出,,,,,导杆,,,,,,,,,
M45483C重庆庆铃-重庆庆铃,SRTC-2C5796AL,中小型,183.0,GUN HEAD（?45）,4000.0,,ITS85,115.0,水平,125,上,,FANUC,,联轴器型,铝,210,,754.0,,601.0,,,,,,,,,,,,,,,
库卡工业-弗迪科技,SRTC-2C11122L,中小型,,TIP BASE（G 型）,,,DB6-100R1,,竖直,125,右,,KUKA,,低压,铝,210,,135.0,,300.0,,,,,,,,,,,,,,,
库卡工业-弗迪科技,SRTC-2C11124L,中小型,,TIP BASE（F 型）,,,DB6-100R1,,水平,125,右,,KUKA,,联轴器型,铝,210,,165.0,,485.0,,,,,,,,,,,,,,,
重庆衍数-常州至信,SRTC-2C11155L,中小型,,握杆（铝）,,,ITS85,,水平,125,上,45.0,KUKA,,高压,铝,210,,265.0,,431.0,,,,,,,,,,,,,,,
重庆衍数-常州至信,SRTC-2C11157L,大型,,GUN HEAD（?36）,,,ITS85,,水平,125,下,,KUKA,,高压,铝,310,,450.0,,625.0,,,,,,,,,,,,,,,
重庆衍数-常州至信,SRTC-2C11156L,中小型,,握杆（铝）,,,ITS85,,水平,125,上,,KUKA,,高压,铝,210,,252.0,,375.0,,154.0,,,,,,,,,,,,,
重庆衍数-常州至信,SRTC-2C11155L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,KUKA,,高压,铝,210,,265.0,,381.0,,164.0,,,,,,,,,,,,,
重庆衍数-常州至信,SRTC-2C11154L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,KUKA,,高压,铝,210,,465.0,,381.0,,124.0,,,,,,,,,,,,,
深圳华智-泰国长安,SRTC-2C11087L,中小型,,握杆（SBA）,,,DB6-100R1,,水平,125,右,,FANUC,,中空,铝,,,105.0,,335.0,1进1出,105.0,,,,,,,,,,,,,
深圳华智-泰国长安,SRTC-2C11057L,中小型,,握杆（SBA）,,,DB6-100R1,,水平,125,右,,FANUC,,中空,铝,,,125.0,,309.0,1进1出,125.0,,,,,,,,,,,,,
烟台宇信-北汽越野车设计,SRTC-2C10072AL,中小型,,握杆（铝）,,,DB6-100R1,,,125,上,,KUKA,,联轴器型,SS400,,,250.0,,373.0,1进1出,100.0,,,,,,,,,,,,,
烟台宇信-北汽越野车,SRTC-2C11088L,中小型,,握杆（铝）,,,DB6-100R1,,水平,125-160,上,60.0,KUKA,,联轴器型,铝,,有,520.0,,508.0,1进1出,100.0,,,,,,,,,,,,,
重庆众思创-上汽宁德,SRTC-S2C6433BL,中小型,130.5,GUN HEAD（?36）,3900.0,,RT752,127.0,水平,125-160,上,45.0,FANUC,1.0,联轴器型,铝,210,有,250.0,无,416.5,1进1出,134.0,,,,,,,,,,,,,
江西康杰_江铃股份-JCE3-V主线,SRTC-2C10990L,中小型,160.0,TIP BASE（G 型）,4500.0,,DB6-100R1,97.0,水平,160,下,45.0,KUKA,,联轴器型,SS400,210,STAUBLI,102.0,无,454.5,1进1出,,,,,,,,,,,,,,
柯马-上汽宁德,SRTC-S2C11125L,中小型,160.0,握杆（铝）,4500.0,,RT752,133.0,水平,125-160,上,15.0,FANUC,1.0,联轴器型,铝,,无,240.0,无,398.0,1进1出,100.0,,,,,,,,,,,,,
苏州天伊恒--江西豪斯特,SRTC-2C11138L,中小型,,握杆（铝）,,,ITS85,,水平,125,上,30.0,FANUC,,联轴器型,铝,210,,450.0,,470.0,,124.0,,,,,,,,,,,,,
江西康杰_江铃股份-JCE3-V主线,SRTC-2C11061L,中小型,144.5,握杆（铝）,5000.0,,DB6-100R1,136.0,水平,160,后,15.0,KUKA,,高压,SS400,210,STAUBLI,380.0,无,648.5,1进1出,154.0,,,,,,,,,,,,,
深圳华智-泰国长安,SRTC-2C11052L,中小型,134.5,握杆（SBA）,4500.0,,DB6-100R1,95.0,水平,125,右,,,1.0,中空,铝,210,无,285.0,无,365.5,1进1出,114.0,,,,,,,,,,,,,
上海盟立_开封东秀,SRTC-2C11136L,中小型,145.0,握杆（铝）,4500.0,,ITS85,87.0,水平,125,右,0.0,YASKAWA,,联轴器型,铝,210,无,380.0,无,544.5,2进2出,124.0,,,,,,,,,,,,,
上海盟立_开封东秀,SRTC-2C11127L,中小型,145.0,握杆（铝）,4500.0,,ITS85,87.0,水平,125,右,0.0,YASKAWA,,联轴器型,铝,210,无,380.0,无,574.5,2进2出,124.0,,,,,,,,,,,,,
广州博俊工业,SRTC-2C11098L,中小型,114.5,TIP BASE（F 型）,5000.0,,ITS85,87.0,水平,125,右,,FANUC,1.0,联轴器型,铝,210,有,150.0,无,257.0,1进1出,,,,,,,,,,,,,,
深圳华智-泰国长安,SRTC-2C11053L,中小型,114.5,握杆（SBA）,4500.0,,DB6-100R1,90.0,水平,125,前,,,1.0,中空,SS400,210,无,200.0,无,275.0,1进1出,40.0,,,,,,,,,,,,,
精工自动化_解放广汉工厂,SRTC-C11063,大型,205.5,GUN HEAD（?45）,5000.0,焊接,DB6-100R1,142.0,水平,125,上,25.0,KUKA,,TOLOMATIC,铝,,无,750.0,无,540.0,1进1出,74.0,,,,,,,,,,,,,
广州博俊工业,SRTC-2C11106L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,FANUC,,联轴器型,铝,210,有,380.0,,478.0,,154.0,,,,,,,,,,,,,
广州博俊工业,SRTC-2C11107L,中小型,180.0,握杆（铝）,5000.0,,ITS85,95.0,水平,125,右,0.0,FANUC,,联轴器型,铝,210,无,325.0,无,450.0,1进1出,124.0,,,,,,,,,,,,,
广州博俊工业,SRTC-2C11105L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,FANUC,,联轴器型,铝,210,有,300.0,,416.0,,124.0,,,,,,,,,,,,,
陆盛智能_重庆联伟,SRTC-2C11110L,中小型,130.0,握杆（铝）,5000.0,,ITS85,88.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,210,无,252.0,无,400.0,1进1出,74.0,,,,,,,,,,,,,
陆盛智能_重庆联伟,SRTC-2C11109L,中小型,190.0,握杆（铝）,5000.0,,ITS85,88.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,210,无,252.0,无,400.0,1进1出,74.0,,,,,,,,,,,,,
S-45434C重庆博俊_重庆腾海,SRTC-2C11096L,中小型,69.0,TIP BASE（G 型）,4000.0,,ITS85,100.0,水平,160,下,,ABB,,联轴器型,铝,210,,33.0,,267.0,,,,,,,,,,,,,,,
江西康杰_江铃股份,SRTC-2C10872L,中小型,,TIP BASE（G 型）,,,DB6-100R1,,水平,160,下,45.0,KUKA,,联轴器型,SS400,210,,60.0,有,390.0,,,,,,,,,,,,,,,
江西康杰_江铃股份-JCE3-T,SRTC-2C11049L,中小型,169.0,握杆（铝）,4000.0,,DB6-100R1,126.0,水平,160,下,45.0,KUKA,1.0,联轴器型,铝,210,有,190.0,无,272.0,1进1出,,,,,,,,,,,,,,
重庆博俊-重庆腾海,SRTC-2C11104L,中小型,116.0,TIP BASE（G 型）,4500.0,,ITS85,97.0,水平,160,右,,ABB,1.0,联轴器型,铝,210,无,155.0,无,254.0,1进1出,,,,,,,,,,,,,,
S-45434C重庆博俊_重庆腾海,SRTC-2C11093L,中小型,175.0,握杆（铝）,5000.0,,ITS85,90.0,水平,160,右,,ABB,,联轴器型,铝,210,,320.0,,470.0,,124.0,,,,,,,,,,,,,
宝鸡地通,SRTC-2C11089L,中小型,,握杆（SBA）,,,ITS85,,水平,125,右,30.0,FANUC,,中空,铝,210,,225.0,,271.0,,100.0,,,,,,,,,,,,,
重庆衍数_常州至信,SRTC-2C11097L,中小型,172.5,握杆（SBA）,4500.0,,ITS85,120.0,水平,125,下,30.0,KUKA,1.0,低压,铝,210,无,399.0,无,553.0,1进1出,124.0,,,,,,,,,,,,,
哈工-上海通程ES37,SRTC-2C4868AL,中小型,,握杆（铝）,,,DB6-100R1,,水平,160,上,30.0,ABB,,联轴器型,铝,,,270.0,,350.0,1进1出,74.0,,,,,,,,,,,,,
常州瑞悦-上汽大通设计,SRTC-2C10008AL,中小型,,握杆（铝）,,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,铝,210,,280.0,,463.0,1进1出,124.0,,,,,,,,,,,,,
OIND_HYTECHAUTOMATION-BAJAJ-TRAININGCELL,SRTC-2C11048L,中小型,149.0,握杆（铝）,5000.0,,DB6-100R1,90.0,水平,125,右,,FANUC,1.0,联轴器型,铝,210,无,190.0,无,340.0,2进2出,100.0,,,,,,,,,,,,,
成都思尔特-重庆长安渝北新工厂,SRTC-2C10329AL,中小型,134.5,握杆（SBA）,4500.0,,DB6-100R1,116.0,水平,160,上,60.0,,1.0,中空,铝,210,无,370.0,无,455.0,2进2出,100.0,,,,,,,,,,,,,
山东迈赫-重庆长安,SRTC-2C10998L,中小型,139.0,握杆（SBA）,4000.0,,ITS85,80.0,水平,125,下,15.0,,1.0,中空,SS400,210,无,145.0,无,257.0,1进1出,62.0,,,,,,,,,,,,,
柯马_上汽宁德-ES39,SRTC-2C10996L,中小型,160.0,握杆（SBA）,4500.0,,ITS85,106.0,水平,125-160,后,,FANUC,1.0,联轴器型,铝,210,无,380.0,有,453.0,1进1出,100.0,,,,,,,,,,,,,
重庆博俊_杭州湾三京,SRTC-2C11070L,中小型,79.5,TIP BASE（G 型）,5000.0,,ITS85,133.0,水平,125,右,0.0,KUKA,1.0,高压,铝,160,无,50.0,无,149.0,1进1出,,,,,,,,,,,,,,
OIND_VICTORA-M&M-UPP,SRTC-2C11081,中小型,125.0,握杆（铝）,5500.0,,DB6-100R1,99.0,水平,125,右,0.0,KUKA,1.0,联轴器型,铝,210,无,360.0,无,376.0,1进1出,124.0,,,,,,,,,,,,,
OIND_VICTORA-M&M-UPP-231103-03,SRTC-2C11080,中小型,107.0,握杆（铝）,5500.0,,DB6-100R1,99.0,水平,125,右,,KUKA,1.0,联轴器型,铝,210,无,250.0,无,408.0,1进1出,124.0,,,,,,,,,,,,,
OIND_VICTORA-M&M-UPP-231103-03,SRTC-2C11079,中小型,187.0,握杆（铝）,6000.0,,DB6-100R1,98.0,水平,125,右,,KUKA,1.0,联轴器型,铝,210,无,250.0,无,408.0,1进1出,124.0,,,,,,,,,,,,,
44605>重庆博俊工业,SRTC-2C10929L,中小型,,握杆（铝）,,,ITS85,,水平,125,上,,FANUC,2.0,联轴器型,铝,,,500.0,,406.0,,100.0,,,,,,,,,,,,,
S-41005C安徽巨一-蔚来汽车门盖新增,SRTC-C10210B,特殊,,TIP BASE（F 型）,,,BOSCH,,水平,125,下,,,,,SS400,,,280.0,,388.5,,,,,,,,,,,,,,,
S-41005C安徽巨一-蔚来汽车门盖新增,SRTC-C10304,中小型,,TIP BASE（F 型）,,,BOSCH,,,125,下,,TOLOMATIC,,中空,SS400,,,125.0,,350.0,,,,,,,,,,,,,,,
S-41005C安徽巨一-蔚来汽车门盖新增,SRTC-C10339L,中小型,,握杆（SBA）,,,BOSCH,,水平,125,下,,TOLOMATIC,,中空,SS400,,,72.5,,,,,,,,,,,,,,,,,
44609>重庆衍数_定州至信,SRTC-S2C10795AL,中小型,,握杆（铝）,,,RT552,,水平,125,上,,KUKA,1.0,高压,铝,,,265.0,,384.0,,164.0,,,,,,,,,,,,,
M44676>上海晓奥_重庆长安,SRTC-2C10539L,中小型,,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,上,,,1.0,中空,铝,,,275.0,,467.0,,,150.0,下,,滑轨,,,,,,,,,
44649重庆衍数_合肥至信-C928设计,SRTC-S2C10947L,中小型,,握杆（铝）,,,RT552,,水平,125,下,,KUKA,,高压,SS400,,,370.0,,474.5,,124.0,,,,,,,,,,,,,
44649重庆衍数_合肥至信-C928设计,SRTC-S2C10948L,中小型,,握杆（SBA）,,,RT552,,水平,125,右,,KUKA,1.0,高压,铝,,,212.0,,327.5,,,,,,,,,,,,,,,
44649重庆衍数_合肥至信-C928设计,SRTC-S2C10946L,中小型,,TIP BASE（G 型）,,,RT552,,水平,125,后,,KUKA,1.0,高压,铝,,,215.0,,336.5,,101.0,,,,,,,,,,,,,
南京凯微-上汽郑州二厂MZS3E,SRTC-S2C11035L,中小型,,握杆（铝）,3900.0,,RT752,132.0,水平,125,右,0.0,FANUC,1.0,低压,铝,,有,350.0,无,416.0,1进1出,100.0,,,,,,,,,,,,,
