描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
靖江新程-盐城新程,SRTX-2C6721L,中小型,,,4410.0,,ITS85,,水平,125,下,,多摩川,,中空,SS400,,无,542.0,无,315.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,60.0,346.0,255.0
武汉德恒-武汉数码模,SRTX-2C5246,中小型,135.0,,5000.0,型材,DB6-100R1,92.0,水平,125,右,0.0,多摩川,1.0,中空,铝,110,无,380.0,无,250.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,134.0,55.0,134.0,195.0
广西原南-五菱工业上海同众-青岛N350P&PS项目,SRTX-2C6988L,中小型,,,4000.0,,DB6-100R1,,水平,125,右,,多摩川,,中空,SS400,,无,446.0,无,120.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,246.0,60.0
广西原南-五菱工业上海同众-青岛N350P&PS项目,SRTX-2C6988AL,中小型,,,4000.0,,DB6-100R1,,水平,125,右,,多摩川,,中空,铝,,无,470.0,无,140.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,65.0,246.0,75.0
上海德梅柯-吉利张家口CS11项目,SRTX-2C4705,中小型,155.0,,4500.0,型材,DB6-100R1,90.0,水平,160,上,0.0,多摩川,1.0,中空,铝,110,无,430.0,无,150.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,70.0,184.0,80.0
上海德梅柯-吉利张家口CS11项目,SRTX-2C4703,中小型,155.0,,4000.0,型材,DB6-100R1,94.0,水平,160,下,0.0,多摩川,1.0,中空,铝,110,无,430.0,无,115.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,55.0,184.0,60.0
安徽巨一-奇瑞汽车-M31T,SRTX-2C6317AL,中小型,185.0,,4000.0,,DB6-100R1,,,,前,,KUKA,,联轴器型,,,,495.0,,300.0,,,,,,,,,,,200.0,246.0,165.0,246.0,135.0
重庆博俊-重庆华青,SRTX-2C6573L,中小型,165.0,,3500.0,,ITS85,,右置,,右,,ABB,,折回,,,,446.0,,235.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,50.0,246.0,185.0
重庆博俊-重庆华青,SRTX-2C6574L,中小型,200.0,,3500.0,,ITS85,,右置,,右,,ABB,,折回,,,,530.0,,160.0,,,,,,,,,,,,316.0,70.0,346.0,90.0
重庆博俊-重庆华青,SRTX-2C6575L,中小型,165.0,,3500.0,,ITS85,,上置,,下,,ABB,,折回,SS400,,,446.0,,210.0,,,,,,,,,,,,246.0,60.0,246.0,150.0
天津福臻-重庆长安S201扩能,SRTX-S2C6503L,,235.0,,4000.0,,RT906,,,,前,,KUKA,,中空,,,,731.0,,440.0,,,,,,,,,,,425.0,526.0,,526.0,
天津福臻-重庆长安S201扩能,SRTX-S2C6400L,大型,220.0,,4500.0,,RT906,,竖直,,下,,KUKA,,中空,铝,,,700.0,,440.0,,,,,,,,,,,425.0,466.0,,466.0,
安徽巨一-吉利白俄罗斯,SRTX-2C3740L,大型,280.0,,4410.0,,DB6-100R1,147.0,竖直,125,下,,,,中空,铝,160,,900.0,,580.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,686.0,290.0,686.0,290.0
上海晓奥-吉利杭州湾FE-6,SRTX-2C5117,中小型,170.0,,4500.0,型材,DB6-100R1,120.0,竖直,160,下,45.0,多摩川,1.0,中空,SS400,110,无,460.0,无,240.0,1进1出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,214.0,45.0,164.0,195.0
南京迈控-长安马自达,SRTX-2C6887L,,200.0,,5880.0,,ITS85,,,,下,,FANUC,,中空,,,,620.0,,350.0,,,,,,,,,,,400.0,466.0,,466.0,
2013广汽三菱RE项目 ER线,SRTX-2C3419L,大型,,,4500.0,,ITS85,,竖直,125,下,45.0,,,中空,铝,160,,610.0,,400.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,466.0,120.0,526.0,280.0
上海晓奥-吉利杭州湾FE-6,SRTX-2C5116,中小型,195.0,,4000.0,型材,DB6-100R1,110.0,竖直,160,下,0.0,多摩川,1.0,中空,铝,110,无,524.0,无,510.0,1进1出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,184.0,265.0,184.0,245.0
,SRTX-2C2165AL,,130.0,,4000.0,,,,,,上,,,,,,,,575.0,,420.0,,,,,,,,,,,200.0,345.0,,360.0,
上海奥拓博格无锡振华,SRTX-2C3942L,中小型,180.0,,4000.0,,DB6-100R1,125.0,水平,125,右,,FANUC,,联轴器型,铝,160,,490.0,,205.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,75.0,246.0,130.0
2013广汽三菱RE项目 ER线,SRTX-2C3424L,中小型,,,4500.0,,ITS85,,水平,125,下,,,,中空,铝,160,,560.0,,420.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,346.0,120.0,446.0,300.0
武汉艾帕克,SRTX-2C5536L,中小型,190.0,,4200.0,,ITS85,,,,右,,KUKA,,中空,,,,516.0,,395.0,,,,,,,,,,,200.0,266.0,100.0,366.0,295.0
2012广州三菱RE项目 UJ线,SRTX-2C3425L,大型,,,4500.0,,ITS85,,竖直,125,前,45.0,,,折回,SS400,160,,670.0,,590.0,,,,,,,,GUN HEAD（?45）,,握杆（铝）,400.0,466.0,170.0,566.0,420.0
重庆山朕-重庆至信C519,SRTX-S2C5362AL,X,,,,,,,,,,,,,,,,,,,,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,,,,,
新型X2C,SRTX-2C4539,大型,295.0,,6000.0,型材,DB6-100R1,125.0,水平,125,右,0.0,多摩川,1.0,中空,铝,110,无,950.0,无,420.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,410.0,204.0,210.0,204.0,210.0
上海ABB-南京依维柯,SRTX-2C3371L,中小型,,,2500.0,,ITS85,,水平,160,右,,,,联轴器型,铝,160,有,420.0,,210.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,95.0,246.0,115.0
1805上海ABB-南京依维柯,SRTX-2C3376AL,大型,,,4500.0,,ITS85,,竖直,160,下,,,,联轴器型,铝,160,,1080.0,,490.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?45）,400.0,886.0,330.0,886.0,160.0
安川首钢-卡斯马星乔,SRTX-2C7485L,大型,330.0,,5000.0,型材,ITS85,160.0,竖直,125,上,,YASKAWA,1.0,联轴器型,铝,160,无,996.0,无,390.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,886.0,130.0,886.0,260.0
1805上海ABB-南京依维柯,SRTX-2C3369L,大型,,,5000.0,,ITS85,,竖直,160,上,60.0,多摩川,,折回,SS400,160,有,730.0,,490.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,566.0,280.0,566.0,210.0
上海ABB-广汽乘用车三期焊装项目,SRTX-C3169L,中小型,,,4900.0,,DB6-100R1,,水平,160,右,20.0,,,中空,SS400,160,,540.0,,565.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,346.0,335.0,346.0,230.0
上海ABB-广汽乘用车三期焊装项目,SRTX-2C3172L,中小型,,,4410.0,,DB6-100R1,,水平,160,下,45.0,,,中空,SS400,160,,420.0,,155.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?45）,200.0,246.0,130.0,246.0,25.0
上海ABB-广汽乘用车三期焊装项目,SRTX-2C3171L,大型,,,5000.0,,DB6-100R1,,竖直,160,下,30.0,KUKA,,中空,铝,160,,930.0,,775.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,786.0,370.0,786.0,405.0
安川首钢-卡斯马星乔,SRTX-2C7484L,大型,230.0,,5000.0,型材,ITS85,137.0,竖直,125,右,,YASKAWA,1.0,联轴器型,SS400,160,无,645.0,无,350.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,466.0,120.0,466.0,230.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C6335,中小型,170.0,,5500.0,型材,DB6-100R1,96.0,水平,160,下,0.0,多摩川,1.0,中空,SS400,110,无,470.0,无,130.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,0.0,224.0,65.0,224.0,65.0
上海晓奥-吉利宝鸡NL-3提产,SRTX-2C7906,中小型,150.0,,4500.0,型材,DB6-100R1,102.0,水平,160,下,0.0,多摩川,1.0,中空,铝,110,无,406.0,无,280.0,1进1出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,160.0,80.0,160.0,200.0
M-2149广州中设-广汽荻原,SRTX-2C3523L,中小型,,,4000.0,,DB6-100R1,,竖直,125,下,,YASKAWA,,中空,SS400,160,,630.0,,340.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,396.0,170.0,396.0,170.0
武汉汉孚,SRTX-2C7619,中小型,145.0,,4500.0,型材,ITS85,98.0,水平,125,右,0.0,多摩川,1.0,中空,SS400,110,无,400.0,无,240.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,154.0,59.0,154.0,181.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4652L,大型,,,5500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,790.0,,450.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,686.0,190.0,686.0,260.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4608L,大型,,,5500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,630.0,,450.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,466.0,220.0,466.0,230.0
武汉汉孚,SRTX-2C7620,中小型,160.0,,4500.0,型材,ITS85,104.0,水平,125,右,0.0,多摩川,1.0,中空,SS400,110,无,450.0,无,260.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,204.0,97.0,204.0,163.0
靖江新程-武汉新程,SRTX-2C7552,中小型,185.0,,4410.0,型材,ITS85,106.0,竖直,125,上,0.0,多摩川,1.0,中空,铝,110,无,510.0,无,335.0,2进2出,,,,,,0.0,GUN HEAD（?50）,0.0,GUN HEAD（?50）,200.0,264.0,60.0,214.0,275.0
湖北国瑞-靖江新程,SRTX-2C7733,中小型,200.0,,4000.0,型材,ITS85,100.0,水平,125,右,0.0,多摩川,1.0,中空,SS400,110,无,460.0,无,285.0,2进2出,,,,,,0.0,GUN HEAD（?45）,0.0,GUN HEAD（?45）,200.0,214.0,65.0,214.0,220.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4651L,大型,,,5500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,790.0,,465.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,686.0,190.0,716.0,275.0
广州腾研(欧瑞特)-广汽丰田015B WH INN工位,SRTX-2C4626L,中小型,,,3920.0,,ITS85,,竖直,125,右,,YASKAWA,,中空,铝,160,,560.0,,450.0,3进3出,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,110.0,386.0,340.0
广汽荻原-成都环龙,SRTX-2C3559L,中小型,,,4500.0,,DB6-100R1,,水平,125,下,,YASKAWA,,中空,铝,160,,460.0,,235.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,55.0,246.0,180.0
江西康杰-江铃E315,SRTX-2C6775AL,中小型,113.0,,4000.0,,ITS85,,上置,,上,,KUKA,,联轴器型,,,,436.0,,365.0,,,,,,,,,,,250.0,276.0,,276.0,
广州宇为博(广州瑞松北斗)-广汽本田后地板2JA,SRTX-2C4719L,大型,,,5000.0,,ITS85,,竖直,125,后,,FANUC,,中空,铝,160,,760.0,,560.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,686.0,260.0,686.0,300.0
广州宇为博(广州瑞松北斗)-广汽本田后地板2JA,SRTX-2C4847L,大型,,,4500.0,,ITS85,,竖直,125,上,,YASKAWA,,中空,铝,160,,640.0,,420.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,400.0,466.0,180.0,466.0,240.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4649L,大型,,,4500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,730.0,,450.0,,,,,,,,握杆（铝）,,GUN HEAD（?45）,400.0,586.0,170.0,616.0,280.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216P,中小型,200.0,,4000.0,型材,DB6-100R1,95.0,水平,125,下,0.0,多摩川,1.0,中空,铝,110,无,480.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,155.0,184.0,170.0
2013广汽三菱RE项目 ER线,SRTX-2C3420L,中小型,,,4500.0,,ITS85,,水平,125,前,,YASKAWA,,中空,铝,160,,380.0,,195.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,246.0,65.0,246.0,130.0
2013广汽三菱RE项目 ER线,SRTX-C3421L,中小型,,,4500.0,,ITS85,,水平,125,上,45.0,YASKAWA,,中空,SS400,160,,460.0,,350.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,120.0,346.0,230.0
湖北国瑞-广州新程,SRTX-2C5722,中小型,153.0,,4000.0,型材,ITS85,82.0,竖直,125,右,0.0,多摩川,1.0,中空,铝,110,无,425.0,无,335.0,2进2出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,179.0,90.0,79.0,245.0
上海ABB-五菱工业-CN113大梁项目(印尼工厂),SRTX-S2C4314L,中小型,,,5000.0,,RT752,,水平,160,右,,ABB,,中空,铝,160,,446.0,,205.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,346.0,150.0
2013广汽三菱RE项目 ER线,SRTX-2C3423L,中小型,,,4500.0,,ITS85,,水平,125,下,45.0,YASKAWA,,中空,SS400,160,,410.0,,280.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,100.0,291.0,180.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4611L,大型,,,5500.0,,ITS85,,竖直,125,前,,FANUC,,中空,铝,160,,640.0,,260.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,466.0,130.0,466.0,130.0
湖北国瑞-广州新程,SRTX-2C5722A,中小型,153.0,,4000.0,型材,ITS85,82.0,竖直,92,下,0.0,多摩川,1.0,中空,铝,110,无,425.0,无,335.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,179.0,90.0,79.0,240.0
广州三池,SRTX-C4848L,中小型,,,4000.0,,RT752,,水平,125,右,,KUKA,,折回,铝,110,,496.0,,370.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,80.0,376.0,290.0
广州宇为博-广汽本田2JA前地板,SRTX-2C4650L,大型,,,5500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,750.0,,490.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,566.0,210.0,566.0,280.0
上海ABB-吉利临海项目,SRTX-C1809L,大型,,,4800.0,,DB6-100R1,,竖直,160,后,45.0,,,TOLOMATIC,SS400,,,716.0,,510.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,425.0,466.0,340.0,466.0,170.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216N,中小型,220.0,,4000.0,型材,DB6-100R1,100.0,水平,125,下,0.0,多摩川,1.0,中空,铝,110,无,510.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,214.0,105.0,214.0,220.0
上海ABB-五菱工业-CN113大梁项目(印尼工厂),SRTX-S2C4312L,中小型,,,5000.0,,RT752,,水平,160,右,,ABB,,中空,铝,160,,446.0,,255.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,346.0,195.0
印度TATA Q5,SRTX-2C7131L,大型,145.0,,5500.0,,DB6-100R1,,,,,,ABB,,联轴器型,,,,456.0,,360.0,,,,,,,,,,,415.0,256.0,,256.0,
广汽乘用车-广州北斗,SRTX-2C1202L,大型,,,5000.0,,ITS85,,竖直,125,下,,KUKA,,中空,铝,160,,900.0,,490.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,686.0,220.0,686.0,270.0
安徽巨一自动化装备有限公司-江淮新骏铃项目,SRTX-2C2254L,大型,410.0,,3430.0,,ITS85,170.0,竖直,125,下,,FANUC,,联轴器型,SS400,160,,1240.0,,540.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,1066.0,300.0,1066.0,240.0
印度TATA Q5,SRTX-2C7132L,大型,205.0,,5500.0,,DB6-100R1,,,,下,,ABB,,联轴器型,,,,650.0,,405.0,,,,,,,,,,,,536.0,,536.0,
广州宇为博-广汽本田2JA前地板,SRTX-2C4648L,大型,,,5500.0,,ITS85,,竖直,125,下,,FANUC,,中空,铝,160,,650.0,,275.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,400.0,466.0,130.0,466.0,145.0
天津神技-广汽丰田,SRTX-2C3539L,中小型,,,3000.0,,ITS85,,竖直,92,右,,FANUC,,中空,铝,160,,475.0,,180.0,2进3出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,125.0
广州明珞-华晨M82X,SRTX-2C4482L,Y,,,4000.0,,ITS85,,竖直,125,上,,,,折回,SS400,,,416.0,,195.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,250.0,276.0,85.0,276.0,110.0
广州瑞松北斗-广汽乘用车,SRTX-2C5258L,大型,,,5000.0,,DB6-100R1,,竖直,160,右,,ABB,,中空,铝,160,,820.0,,570.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,686.0,280.0,686.0,290.0
长城汽车-徐水三期CHB131,SRTX-2C4591A,中小型,148.0,,4500.0,型材,DB6-100R1,90.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,110,无,406.0,无,200.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,160.0,120.0,160.0,80.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4218A,中小型,160.0,,4000.0,型材,DB6-100R1,98.0,竖直,125,右,0.0,多摩川,1.0,中空,铝,110,无,370.0,无,250.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,124.0,85.0,124.0,160.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4218A,中小型,160.0,,4000.0,型材,DB6-100R1,98.0,竖直,125,右,45.0,多摩川,1.0,中空,铝,110,无,370.0,无,250.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,124.0,85.0,124.0,160.0
上海奥特博格-长安鱼嘴C301项目,SRTX-2C4000L,中小型,195.0,,4500.0,,ITS85,103.0,竖直,160,后,,,,中空,铝,160,,540.0,,300.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,130.0,246.0,200.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4214,中小型,160.0,,3000.0,型材,DB6-100R1,100.0,水平,125,右,45.0,多摩川,1.0,中空,铝,110,无,440.0,无,180.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,194.0,90.0,194.0,90.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4214,中小型,160.0,,3000.0,型材,DB6-100R1,100.0,水平,125,右,0.0,多摩川,1.0,中空,铝,110,无,440.0,无,180.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,194.0,90.0,194.0,90.0
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216,中小型,210.0,,5500.0,型材,DB6-100R1,100.0,水平,160,上,0.0,多摩川,1.0,中空,铝,110,无,480.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,105.0,184.0,220.0
武汉艾帕克,SRTX-2C5536BL,中小型,190.0,,4200.0,,ITS85,,右置,,右,10.0,YASKAWA,,中空,,,,516.0,,395.0,,,,,,,,,,,200.0,266.0,,366.0,
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216A,中小型,212.0,,5500.0,型材,DB6-100R1,100.0,水平,125,下,0.0,多摩川,1.0,中空,铝,110,无,500.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,204.0,103.0,204.0,222.0
武汉艾帕克,SRTX-2C5536DL,中小型,190.0,,4200.0,,ITS85,,右置,,,,YASKAWA,,中空,,,,516.0,,395.0,,,,,,,,,,,200.0,266.0,,366.0,
上海奥特伯格-奇瑞捷豹路虎X540,SRTX-2C4216B,中小型,210.0,,5000.0,型材,DB6-100R1,100.0,水平,125,下,45.0,多摩川,0.0,中空,铝,110,无,480.0,无,325.0,1进1出,,,,,,0.0,握杆（铝）,0.0,握杆（铝）,200.0,184.0,105.0,184.0,220.0
重庆创志_重庆华青,SRTX-2C8042L,中小型,180.0,,4500.0,,ITS85,,,,,,FANUC,,折回,,,,490.0,,350.0,,,,,,,,,,,,,,,
天津福臻-长安鱼嘴V301项目,SRTX-2C3951L,大型,275.0,,4000.0,,ITS85,126.0,竖直,160,右,,,,中空,铝,160,,850.0,,400.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,686.0,200.0,686.0,200.0
天津福臻-长安鱼嘴V301项目,SRTX-2C3952L,大型,300.0,,4000.0,,ITS85,131.0,水平,160,右,,,,中空,铝,160,,920.0,,610.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,786.0,305.0,786.0,305.0
重庆创志_重庆华青,SRTX-2C8089L,中小型,180.0,,4200.0,,ITS85,,上置,,右,,FANUC,,折回,铝,,,630.0,,470.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,346.0,,446.0,
巨一自动化_奇瑞捷豹路虎,SRTX-2C4231BL,大型,,,5000.0,,DB6-100R1,,竖直,125,前,15.0,多摩川,,中空,铝,,无,610.0,无,630.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,460.0,210.0,610.0,420.0
武汉华兹东江改造,SRTX-2C1869AL,中小型,190.0,,4000.0,型材,DB6-100R1,125.0,竖直,125,右,,YASKAWA,1.0,折回,铝,110,无,511.0,无,470.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,70.0,361.0,400.0
巨一自动化_奇瑞捷豹路虎,SRTX-2C6281AL,中小型,,,5400.0,,DB6-100R1,,竖直,125,右,,多摩川,,中空,铝,,无,465.0,无,250.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,160.0
上海晓奥-吉润春晓KC-2,SRTX-2C4967L,大型,,,4000.0,,RT906,,竖直,160,右,,ABB,,折回,铝,160,,600.0,,483.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,450.5,526.0,280.0,,
广州瑞松北斗-广汽乘用车宜昌新工厂,SRTX-2C8109,中小型,,,,,DB6-100R1,,水平,160,上,,ABB,,中空,铝,160,无,560.0,无,285.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
广州风神,SRTX-2C8015L,中小型,135.0,,6000.0,型材,ITS85,110.0,水平,125,右,30.0,多摩川,,中空,SS400,110,无,375.0,无,290.0,2进2出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,80.0,246.0,210.0
天津福臻-长安鱼嘴V301项目,SRTX-2C3946L,大型,300.0,,4000.0,,ITS85,141.0,竖直,160,下,,,,中空,铝,160,,910.0,,470.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,726.0,270.0,686.0,200.0
天津福臻-长安鱼嘴V301项目,SRTX-2C3967L,中小型,180.0,,4000.0,,ITS85,108.0,竖直,160,右,10.0,,,中空,SS400,160,,496.0,,160.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,246.0,100.0
广州明珞-广汽乘用车宜昌新工厂,SRTX-2C8066,中小型,,,,型材,DB6-100R1,,竖直,160,右,,KUKA,,中空,铝,160,ATI-QC210,596.0,无,,1进1出,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,,,,
重庆博俊-重庆腾海,SRTX-2C5073L,中小型,,,4000.0,,ITS85,,竖直,160,右,,ABB,,折回,铝,110,,530.0,,300.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,60.0,346.0,240.0
重庆博俊-重庆腾海,SRTX-2C5038L,中小型,,,3600.0,,ITS85,,竖直,160,右,,ABB,,折回,SS400,110,,360.0,,120.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,65.0
天津福臻-广汽乘用车宜昌新工厂,SRTX-2C8104,中小型,,,,,DB6-100R1,,水平,160,下,,FANUC,,中空,SS400,160,无,305.0,无,,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,,,,
天津福臻-长安鱼嘴V301项目,SRTX-2C3949L,中小型,145.0,,4000.0,,ITS85,96.0,竖直,160,后,,,,中空,铝,160,,396.0,,220.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,246.0,200.0
重庆博俊-重庆腾海,SRTX-2C5074L,中小型,,,4100.0,,ITS85,,竖直,160,右,,ABB,,折回,SS400,110,,360.0,,120.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,55.0,246.0,65.0
重庆博俊-重庆腾海,SRTX-2C5041L,中小型,,,4000.0,,ITS85,,竖直,160,右,,ABB,,折回,铝,110,,500.0,,315.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,75.0,246.0,240.0
天津福臻-长安鱼嘴V301项目,SRTX-2C3948L,中小型,180.0,,4000.0,,ITS85,100.0,竖直,160,右,,,,中空,铝,160,,500.0,,190.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,80.0,246.0,110.0
重庆博俊-重庆腾海,SRTX-2C5044L,中小型,,,3000.0,,ITS85,,水平,160,右,,ABB,,折回,铝,110,,625.0,,420.0,,,,,,,,握杆（铝）,,GUN HEAD（?50）,200.0,345.0,120.0,360.0,300.0
天津福臻-长安鱼嘴V301项目,SRTX-2C3950L,大型,190.0,,3600.0,,ITS85,138.0,竖直,160,后,,,,中空,SS400,160,,600.0,,460.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,400.0,466.0,120.0,466.0,340.0
重庆创志_重庆华青,SRTX-2C8065L,中小型,,,4000.0,,ITS85,,右置,,后,10.0,FANUC,,联轴器型,SS400,,,450.0,,180.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,,246.0,
巨一自动化_奇瑞捷豹路虎,SRTX-2C6281L,中小型,,,5400.0,,DB6-100R1,,竖直,125,,,多摩川,,中空,铝,,无,465.0,无,250.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,160.0
