描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
SDZX-C0430,SDZX-C0430,中型,185.0,握杆,4500.0,,DB6,,水平,160,下,,ABB,,中空,铝,160,无,590.0,无,560.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,144.0,190.0,94.0,370.0
SDZX-C0462,SDZX-C0462,大型,285.0,握杆,4500.0,,DB6,,水平,160,下,30.0,ABB,,中空,铝,160,无,910.0,无,360.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,214.0,145.0,164.0,215.0
SDZX-C0467L,SDZX-C0467L,中型,225.0,握杆,4500.0,,DB6,,水平,160,前,,ABB,,中空,铝,160,无,720.0,无,400.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,224.0,200.0,224.0,200.0
SDZX-C0467AL,SDZX-C0467AL,中型,225.0,握杆,4500.0,,DB6,,水平,160,后,,FANUC,,中空,铝,160,无,720.0,无,400.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,224.0,200.0,224.0,200.0
烟台达源自动化科技有限公司_定州轻型车,SDZX-C0313L,中型,,握杆,4000.0,,DB6,,水平,125,下,,多摩川,,中空,铝,110,无,471.0,无,420.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
SDZX-C0490,SDZX-C0490,小型,210.0,握杆,4500.0,,DB6,,竖直,160,上,,ABB,,中空,铝,110,无,470.0,无,125.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,174.0,38.0,174.0,87.0
SDZX-C0563L,SDZX-C0563L,小型,205.0,握杆,4500.0,,DB6,,水平,160,右,,ABB,,中空,铝,110,无,470.0,无,235.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,224.0,55.0,174.0,180.0
辽宁华来-沈阳来金,SDEX-C1246AL,大型,,握杆,4000.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,110,无,450.0,无,195.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
SDZX-C0588L,SDZX-C0588L,小型,205.0,握杆,4500.0,,DB6,,水平,160,右,,ABB,,中空,铝,110,无,470.0,无,235.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,224.0,65.0,174.0,170.0
SDZX-C0564L,SDZX-C0564L,小型,220.0,握杆,4500.0,,DB6,,水平,160,右,,ABB,,中空,铝,110,无,500.0,无,295.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,254.0,55.0,154.0,240.0
ABB_重庆金康,SDEX-C0510L,大型,,握杆,5000.0,,DB6,,水平,125,下,,ABB,,中空,铝,110,无,730.0,无,625.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
SDZX-C0565L,SDZX-C0565L,小型,225.0,握杆,4500.0,,DB6,,水平,160,右,,ABB,,中空,铝,110,无,500.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,254.0,70.0,204.0,300.0
SDZX-C0462A,SDZX-C0462A,大型,285.0,握杆,4500.0,,DB6,,水平,160,右,,ABB,,中空,铝,160,无,940.0,无,360.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,214.0,145.0,164.0,215.0
SDZX-C0463L,SDZX-C0463L,小型,250.0,握杆,4500.0,,DB6,,水平,160,后,,ABB,,中空,铝,110,无,570.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,224.0,190.0,224.0,180.0
天津福臻-重庆长安S111项目扩能,SDZX-C0491L,中型,193.0,握杆,4500.0,,DB6,,水平,160,下,30.0,FANUC,,中空,铝,160,无,620.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,224.0,115.0,174.0,255.0
江苏荷顿_山东泰瑞,SDZX-C0147BL,大型,,握杆,3430.0,,DB6,95.0,水平,160,右,,ABB,1.0,中空,铝,110,无,440.0,无,235.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,296.0,180.0
ABB-杭州福特U6XX,SDZX-C1078,大型,,握杆,4500.0,,DB6,87.0,水平,160,下,,ABB,,中空,铝,110,无,450.0,无,260.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,100.0,246.0,160.0
ABB-杭州福特,SDZX-C0916,大型,,握杆,4500.0,,DB6,,水平,125,下,,ABB,,中空,SS400,110,无,496.0,无,1555.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,100.0
SAZX-C0669,SAZX-C0669,小型,195.0,握杆,5000.0,,其他,,水平,160,下,,KUKA,,中空,铝,110,无,450.0,无,320.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,204.0,80.0,154.0,240.0
SAZX-C0668L,SAZX-C0668L,小型,195.0,握杆,5000.0,,DB6,,水平,160,后,,KUKA,,中空,铝,110,无,450.0,无,350.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,204.0,140.0,204.0,210.0
SAZX-C0702L,SAZX-C0702L,中型,205.0,握杆,5000.0,,其他,,水平,160,上,,KUKA,,中空,铝,110,无,660.0,无,450.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,214.0,235.0,214.0,215.0
SAZX-C0737L,SAZX-C0737L,中型,205.0,握杆,4500.0,,其他,,水平,160,后,,KUKA,,中空,铝,110,无,660.0,无,450.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,214.0,235.0,214.0,215.0
SDEX-C0355L,SDEX-C0355L,小型,180.0,握杆,5000.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,110,无,405.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,159.0,60.0,109.0,240.0
SDEX-C0354L,SDEX-C0354L,小型,185.0,握杆,5000.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,110,无,415.0,无,310.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,169.0,65.0,119.0,245.0
SDEX-C0202L,SDEX-C0202L,小型,180.0,握杆,5500.0,,DB6,,水平,125,右,,FANUC,,折回,铝,110,无,415.0,无,180.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,169.0,70.0,169.0,110.0
SDEX-C0193L,SDEX-C0193L,小型,170.0,握杆,4000.0,,DB6,,水平,125,下,,FANUC,,折回,铝,110,无,400.0,无,190.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,154.0,70.0,154.0,120.0
SDEX-C0218L,SDEX-C0218L,小型,210.0,握杆,4500.0,,DB6,,水平,125,下,10.0,FANUC,,折回,铝,110,无,495.0,无,330.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,199.0,90.0,149.0,240.0
SDEX-C0188AL,SDEX-C0188AL,小型,200.0,握杆,4500.0,,DB6,,水平,125,右,15.0,FANUC,,折回,铝,110,无,476.0,无,295.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,180.0,55.0,130.0,240.0
SDEX-C0188L,SDEX-C0188L,小型,200.0,握杆,4500.0,,DB6,,水平,125,右,15.0,FANUC,,折回,铝,110,无,476.0,无,295.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,180.0,55.0,130.0,240.0
SDZX-C0121L,SDZX-C0121L,小型,200.0,握杆,4410.0,,DB6,,水平,125,下,,KUKA,,中空,SS400,110,无,450.0,无,260.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,204.0,130.0,204.0,130.0
上海天永-吉利宝鸡,SAEX-C1159L,大型,245.0,握杆,4500.0,型材,DB6,135.0,水平,125,下,0.0,ABB,7.0,中空,铝,110,无,760.0,无,430.0,1进1出,,,,否,,0.0,握杆?45（铝）,0.0,握杆?45（铝）,310.0,214.0,175.0,214.0,255.0
SDEX-C1141L,SDEX-C1141L,大型,285.0,握杆,5880.0,,DB6,165.0,水平,160,上,,KUKA,,折回,铝,110,无,900.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,104.0,250.0,154.0,150.0
SDEX-C1137L,SDEX-C1137L,中型,210.0,握杆,5880.0,,DB6,146.0,水平,160,前,,KUKA,,折回,铝,110,无,660.0,无,400.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,214.0,100.0,64.0,300.0
SDEX-C1209L,SDEX-C1209L,小型,220.0,握杆,3000.0,,DB6,110.0,水平,160,下,,FANUC,,联轴器型,铝,110,无,500.0,无,440.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,254.0,140.0,254.0,300.0
SDEX-C1207L,SDEX-C1207L,大型,235.0,握杆,4500.0,,DB6,120.0,水平,125,下,,FANUC,,联轴器型,铝,110,无,815.0,无,365.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,269.0,155.0,269.0,210.0
SDEX-C1190L,SDEX-C1190L,小型,205.0,握杆,4500.0,,DB6,110.0,水平,160,三维,,FANUC,1.0,联轴器型,SS400,110,无,470.0,无,210.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,224.0,110.0,224.0,100.0
君屹-北京海斯坦普,SDEX-C1222AL,大型,295.0,握杆,5880.0,,DB6,148.0,水平,160,右,,KUKA,,折回,铝,160,无,946.0,无,275.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,746.0,55.0,796.0,320.0
君屹-北京海斯坦普,SDEX-C1222L,大型,295.0,握杆,5880.0,,DB6,148.0,水平,125-160,下,,ABB,,中空,铝,110,无,946.0,无,375.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,746.0,55.0,796.0,320.0
迈赫机器人_烟台怡和-长春新工厂,SDZX-C1217L,中型,265.0,握杆,4400.0,,DB6,105.0,水平,其他,下,,ABB,,中空,铝,110,NITTA,600.0,无,320.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,160.0,346.0,160.0
迈赫机器人_烟台怡和-长春新工厂,SDZX-C1216L,小型,200.0,握杆,4500.0,,DB6,98.0,水平,其他,上,,ABB,,中空,铝,110,NITTA,450.0,无,160.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,50.0,246.0,110.0
东莞科泰-东莞中泰模具,SDEX-SC1275L,小型,,握杆,5000.0,,DB6,,水平,125,右,,FANUC,,折回,铝,110,无,500.0,无,255.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,296.0,190.0
长春天浪-一汽解放J6项目,SDEX-C1286,小型,,握杆,4000.0,,DB6,,水平,125,下,,KUKA,,中空,铝,110,有,550.0,无,360.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,180.0,296.0,180.0
太仓荷顿-昆山达亚,SDEX-C1231L,小型,180.0,握杆,4500.0,,DB6,106.0,水平,125,后,,FANUC,1.0,折回,铝,110,无,415.0,无,310.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,296.0,220.0
长春天浪-一汽解放J6项目,SDEX-C1287,小型,,握杆,4500.0,,DB6,,水平,125,下,,KUKA,,中空,铝,110,有,360.0,无,130.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,246.0,70.0
上海屹丰-成都吉利,SDZX-C1295L,大型,,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,中空,铝,110,无,546.0,无,290.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
上海屹丰-成都吉利,SDZX-C1294L,大型,,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,中空,铝,110,无,536.0,无,330.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
重庆博俊-浙江泰鸿万立-吉利梅山EX11,SDEX-C1281L,大型,245.0,握杆,4000.0,,DB6,134.0,水平,其他,右,,FANUC,,联轴器型,铝,160,有,750.0,无,600.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,546.0,90.0,696.0,510.0
辽宁华来-华晨雷诺金杯 XDC-捷福鹰,SDEX-C1289,大型,,握杆,,型材,DB6,,水平,160,上,,FANUC,,联轴器型,铝,160,无,1000.0,无,663.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,,,,
辽宁华来-华晨雷诺金杯 XDC-捷福鹰,SDEX-C1290L,大型,,握杆,,型材,DB6,,水平,125,下,30.0,FANUC,,联轴器型,SS400,160,无,900.0,无,500.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,,,,
重庆博俊-浙江泰鸿,SDEX-C1279L,小型,,握杆,4550.0,,DB6,,竖直,160,右,,ABB,,中空,铝,110,无,581.0,无,375.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
重庆博俊-浙江泰鸿万立-吉利杭州湾PMA-DCIE,SDEX-C1280,小型,,握杆,5000.0,,DB6,,水平,160,右,,ABB,,联轴器型,铝,160,无,481.0,无,370.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,100.0,346.0,270.0
重庆博俊-浙江泰鸿,SDEX-C1278L,小型,,握杆,4900.0,,DB6,,竖直,160,右,,ABB,,联轴器型,铝,110,无,490.0,无,325.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
重庆博俊-浙江泰鸿万立,SDEX-C1282,中型,200.0,握杆,5000.0,,DB6,129.0,水平,125,下,,FANUC,2.0,联轴器型,SS400,110,无,460.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,130.0,246.0,120.0
重庆博俊-浙江泰鸿万立-吉利梅山EX11,SDEX-C1284L,中型,,握杆,4000.0,,DB6,,水平,其他,右,,FANUC,,联轴器型,铝,160,无,685.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,120.0,596.0,380.0
重庆博俊-浙江泰鸿万立-吉利梅山EX11,SDEX-C1283L,大型,,握杆,4500.0,,DB6,,水平,125,下,,FANUC,,联轴器型,铝,160,无,880.0,无,490.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,636.0,140.0,706.0,350.0
江苏荷顿_浙江合众,SDZX-C1243L,大型,,握杆,4410.0,,DB6,,水平,160,上,,多摩川,,中空,铝,110,无,490.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
江苏荷顿-大江东铭博,SDZX-C0099AL,小型,170.0,握杆,4000.0,,DB6,84.0,水平,160,下,,多摩川,1.0,中空,铝,110,无,396.0,无,210.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,246.0,90.0
江苏荷顿-大江东铭博,SDZX-C0278BL,小型,175.0,握杆,4000.0,,DB6,85.0,水平,160,右,,多摩川,1.0,中空,铝,110,无,396.0,无,200.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,246.0,140.0
江苏荷顿-大江东铭博,SDZX-C0336L,中型,220.0,握杆,4410.0,,DB6,92.0,竖直,160,右,,多摩川,1.0,中空,铝,110,无,496.0,无,285.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,75.0,346.0,210.0
江苏荷顿-大江东铭博,SDZX-C0335L,中型,220.0,握杆,4000.0,,DB6,94.0,竖直,160,右,,多摩川,1.0,中空,铝,110,无,496.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,266.0,70.0,346.0,230.0
江苏荷顿-大江东铭博,SDZX-C0383L,中型,235.0,握杆,4410.0,,DB6,102.0,水平,160,下,,多摩川,1.0,中空,铝,110,无,525.0,无,380.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,160.0,296.0,220.0
东风设备-东风本田第三工厂,SDZX-C0247L,大型,240.0,握杆,5000.0,,DB6,114.0,水平,125,右,,多摩川,1.0,中空,铝,160,无,765.0,无,295.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,646.0,45.0,646.0,250.0
江苏荷顿-大江东铭博,SDZX-C0329L,中型,235.0,握杆,4410.0,,DB6,93.0,竖直,160,右,15.0,多摩川,1.0,中空,铝,110,无,526.0,无,280.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,70.0,296.0,210.0
江苏荷顿-大江东铭博,SDZX-C0334L,中型,210.0,握杆,4000.0,,DB6,86.0,水平,160,下,,多摩川,1.0,中空,铝,110,无,481.0,无,225.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,246.0,105.0
东风设备-东风本田第三工厂,SDZX-C0248L,大型,285.0,握杆,5000.0,,DB6,125.0,水平,125,下,,多摩川,1.0,中空,铝,160,无,900.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,746.0,200.0,746.0,300.0
东风设备-东风本田第三工厂,SDZX-C0246L,大型,205.0,握杆,5000.0,,DB6,114.0,水平,125,右,,多摩川,1.0,中空,铝,160,无,654.0,无,380.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,520.0,180.0,520.0,200.0
江苏荷顿-大江东铭博,SDZX-C0401L,中型,235.0,握杆,4000.0,,DB6,93.0,竖直,160,右,15.0,ABB,1.0,中空,铝,110,无,526.0,无,280.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,70.0,396.0,210.0
江苏荷顿-大江东铭博,SDZX-C0331L,小型,220.0,握杆,4410.0,,DB6,93.0,水平,160,右,20.0,ABB,1.0,中空,铝,110,无,496.0,无,220.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,266.0,70.0,246.0,150.0
江苏荷顿-大江东铭博,SDZX-C0339L,中型,220.0,握杆,4410.0,,DB6,93.0,竖直,160,右,,多摩川,1.0,中空,铝,110,无,496.0,无,235.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,346.0,180.0
扬州新联-十大总成手改自,SDEX-C0549A,小型,175.0,握杆,4000.0,,DB6,87.0,水平,125,右,,FANUC,1.0,联轴器型,铝,110,无,400.0,无,270.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,90.0,246.0,180.0
扬州新联-十大总成手改自,SDEX-C0550A,中型,220.0,握杆,4000.0,,DB6,92.0,竖直,125,下,,FANUC,1.0,联轴器型,铝,110,无,500.0,无,355.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,346.0,300.0
扬州新联-十大总成手改自,SDEX-C0550B,中型,220.0,握杆,4000.0,,DB6,94.0,竖直,125,右,,FANUC,1.0,联轴器型,铝,110,无,500.0,无,355.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,346.0,300.0
江苏荷顿-成都铭博,SDZX-C0660L,小型,175.0,握杆,4410.0,,DB6,90.0,竖直,160,右,,多摩川,1.0,中空,铝,110,无,400.0,无,230.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,316.0,175.0
君屹-北京海斯坦普,SDEX-C1240L,大型,300.0,握杆,5880.0,,DB6,155.0,水平,125-160,上,,ABB,1.0,中空,铝,110,无,946.0,无,425.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,746.0,105.0,796.0,320.0
浙江耀欧-泰国工厂,SDEX-C1260L,大型,,握杆,4200.0,,DB6,,水平,125,右,,ABB,,中空,铝,110,无,496.0,无,380.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
浙江耀欧-泰国工厂,SDEX-C1259L,大型,,握杆,4500.0,,DB6,,竖直,其他,右,,FANUC,,联轴器型,铝,110,无,476.0,无,225.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
浙江耀欧-泰国工厂,SDEX-C1262L,大型,,握杆,4700.0,,DB6,,水平,其他,右,,FANUC,,折回,铝,110,无,476.0,无,390.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
浙江耀欧-泰国工厂,SDEX-C1288L,小型,210.0,握杆,5300.0,,DB6,120.0,竖直,125,右,,FANUC,,联轴器型,铝,110,NITTA,476.0,无,225.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,296.0,160.0
浙江耀欧-泰国工厂,SDEX-C1261L,小型,195.0,握杆,4200.0,,DB6,115.0,竖直,125,右,,FANUC,,折回,铝,110,NITTA,450.0,无,285.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,346.0,230.0
浙江耀欧-泰国工厂,SDEX-C1266L,小型,195.0,握杆,4700.0,,DB6,115.0,竖直,125,右,,FANUC,,折回,铝,110,NITTA,450.0,无,220.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,296.0,160.0
浙江耀欧-泰国工厂,SDEX-C1270L,小型,215.0,握杆,4500.0,,DB6,113.0,水平,其他,上,15.0,ABB,,折回,铝,110,NITTA,500.0,无,265.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,55.0,346.0,210.0
浙江耀欧-泰国工厂,SDEX-C1265L,小型,,握杆,4200.0,,DB6,,水平,其他,下,,FANUC,,折回,铝,160,无,446.0,无,290.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,130.0,246.0,160.0
浙江瑞弗-江西五十铃,SDEX-C1239L,大型,,握杆,4000.0,,DB6,,水平,160,前,,FANUC,,联轴器型,SS400,160,有,1100.0,无,580.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,946.0,230.0,946.0,350.0
SDZX-SC1254L,SDZX-SC1254L,中型,210.0,握杆,5000.0,,DB6,107.0,水平,125,前,,FANUC,1.0,中空,铝,110,无,670.0,无,400.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,546.0,250.0
广东福臻_广汽三菱ROOF,SDZX-SC1252,大型,,握杆,,型材,DB6,,水平,125,上,,FANUC,,中空,铝,160,无,780.0,无,400.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,,,,
福臻-广汽三菱ROOF项目,SDEX-C1257,小型,,握杆,5400.0,,DB6,,水平,125,后,,FANUC,,中空,铝,110,无,436.0,无,110.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,55.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1194BL,大型,340.0,握杆,4000.0,,DB6,,水平,160,上,15.0,FANUC,,联轴器型,铝,160,有,1180.0,无,560.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,1046.0,280.0,1046.0,280.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1194AL,大型,340.0,握杆,4000.0,,DB6,,水平,160,上,15.0,FANUC,,联轴器型,铝,160,无,1180.0,无,660.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,1046.0,330.0,1046.0,330.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1194L,大型,340.0,握杆,4000.0,,DB6,,水平,160,上,15.0,FANUC,,联轴器型,铝,160,有,1180.0,无,660.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,1046.0,330.0,1046.0,330.0
磐瑟自动化-上海同舟,SDEX-C1248L,大型,235.0,握杆,4000.0,,DB6,120.0,水平,125,前,30.0,FANUC,1.0,联轴器型,SS400,160,无,696.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,496.0,350.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1236,大型,,握杆,4500.0,,DB6,,水平,125,下,,ABB,,中空,铝,110,无,1000.0,无,410.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,796.0,250.0,796.0,90.0
君屹-北京海斯坦普,SDEX-C1226L,小型,195.0,握杆,5880.0,,DB6,112.0,水平,125,下,,KUKA,1.0,折回,铝,110,无,450.0,无,185.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,110.0,246.0,65.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1237,中型,,握杆,4500.0,,DB6,,水平,160,下,,ABB,,中空,铝,110,有,550.0,无,350.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,346.0,150.0,346.0,200.0
广州瑞松北斗_广汽三菱-ROOF,SDZX-SC1249L,小型,,握杆,4500.0,,DB6,87.0,水平,125,下,,FANUC,,中空,铝,160,无,320.0,无,125.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,70.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1205L,大型,275.0,握杆,4000.0,型材,DB6,,水平,160,下,,FANUC,,联轴器型,铝,160,有,950.0,无,290.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,,,,
浙江瑞弗-江西五十铃,SDEX-C1235,小型,200.0,握杆,4000.0,,DB6,,竖直,160,右,,FANUC,,联轴器型,铝,210,有,460.0,无,115.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,246.0,60.0
浙江瑞弗-江西五十铃轻卡车身-瑞弗ZRV102项目,SDEX-C1206L,大型,255.0,握杆,4500.0,型材,DB6,,水平,160,下,,FANUC,,联轴器型,铝,160,有,900.0,无,360.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,400.0,,,,
东风设备-东风本田第三工厂,SDZX-C1195L,大型,,握杆,4500.0,,DB6,,水平,125,上,,KUKA,,中空,铝,160,无,920.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,,,,
辽宁华来-驰骋零部件S106项目二期,SDEX-C1245L,大型,,握杆,4500.0,,DB6,,水平,125,右,,PANASONIC,,折回,铝,110,无,560.0,无,478.5,,,,,,,,握杆（SBA）,,握杆?45（铝）,200.0,,,,
辽宁华来-驰骋零部件S106项目二期,SDEX-C1244L,大型,,握杆,4500.0,,DB6,,水平,125,右,,PANASONIC,,折回,铝,110,无,595.0,无,420.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,140.0,446.0,280.0
辽宁华来-沈阳来金,SDEX-C1246BL,大型,,握杆,,,DB6,,水平,125,后,,FANUC,,联轴器型,SS400,160,无,450.0,无,195.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,246.0,55.0,246.0,140.0
辽宁华来-沈阳来金,SDEX-C1247L,大型,,握杆,4000.0,,DB6,,水平,125,后,,FANUC,,联轴器型,SS400,160,无,470.0,无,280.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,246.0,120.0,246.0,160.0
辽宁华来-华晨雷诺金杯,SDEX-C1164L,小型,,握杆,4500.0,,DB6,,竖直,160,右,,FANUC,,联轴器型,铝,160,有,450.0,无,145.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,246.0,85.0
江苏荷顿-大江东铭博,SDZX-C0373L,小型,220.0,握杆,4000.0,,DB6,94.0,竖直,160,上,,多摩川,1.0,中空,铝,110,无,496.0,无,285.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,75.0,346.0,210.0
